CourseId,FacilityId,CourseName,City,State,Ranking
be34702b-73f0-47eb-a6b0-27958c961203,60F1316A-768F-41A0-949F-75CDD9734008,Blue Top Ridge,Riverside,IA,2
62fb5cdb-f32f-4d61-bbcb-838a1972d28f,9E61555F-AD16-45E5-B731-A993A34515CB,Bent Tree,Council Bluffs,IA,3
22f99a0d-5a07-4b87-9643-57a2ddd21ffc,7AD3914E-59B3-49C5-9C6A-8696C8670A13,Tournament Club of Iowa,Polk City,IA,4
362d764c-3c62-4769-b642-34faf7bcd1ad,FD9EF2E7-F40A-4BE2-93AA-C7BDBFA600E5,Finkbine,Iowa City,IA,5
f77993aa-bce9-4708-bf5f-0212504c462c,5254E410-85E8-4A3B-85A7-B729D18D9C86,Firekeeper,Mayetta,KS,1
813bead7-dcd8-42d5-90fd-a0bde72d72a5,D48C2294-7BBF-4201-AC5B-509D158BF46F,Buffalo Dunes,Garden City,KS,2
70071d91-6927-4d2d-b507-d8325ed72f65,1F23A42D-2813-4B40-BE05-CCCAA1754695,Sand Creek Station,Newton,KS,3
,,Iron Horse,Leawood,KS,4
eba66cbd-509e-4d88-9da6-e68c78a2d3f5,C85D99DF-E37B-4286-BE20-4665B0AB6126,Colbert Hills,Manhattan,KS,5
0baba72c-45d5-459f-88b7-61b8627d222d,4A55B82A-96F7-449F-AA7A-108AD7B17F35,Park Mammoth,Park City,KY,1
ff4e37b3-653b-4fc5-a53e-ab387e4a3679,1272E61B-AF18-4CE8-A2AE-936F72909DE1,Lassing Pointe,Union,KY,2
dcf8825e-27e9-43b5-8b3e-7f3f2e093000,5DCC9744-73A9-4338-8119-1278ED15E52A,Nevel Meade Golf Course,Prospect,KY,3
6da46657-79d7-4bc5-a741-305dbe9f3cd0,6E98EFD0-4EFA-41BB-BE9C-63003785845E,Kearney Hill,Lexington,KY,4
1732c362-bede-4075-b9e2-52de87003a44,4446831D-B702-4A08-BE4C-71126E6685E6,Heritage Hill,Shepherdsville,KY,5
5ed3264e-6358-4a4f-9339-8539c6064993,BA2E2F65-2BAD-4260-84DC-8EB90C60F9A3,Bardstown Country Club (Maywood),Bardstown,KY,5
7bd96881-f400-4de5-9bb7-7140da070b27,7F8E4A43-94B4-4450-B8ED-54B21C6636EF,The Country Club at the Golden Nugget,Lake Charles,LA,1
511f93b4-8436-4c90-9ee1-3c1b745ee1ba,41DFCDCD-3ABF-440D-8BC9-9709D1EE9135,TPC Louisiana,Avondale,LA,2
41461025-0a33-42b5-8b1d-c68991a5e303,AEFC568D-18A9-40BE-AE2F-A148E0918B3F,English Turn Golf & Country Club,New Orleans,LA,3
19dba3ed-2ce3-4326-a4c8-c257b7447747,71C978A1-9B93-4F11-B34F-41F5EA8D7476,Carter Plantation,Springfield,LA,4
1e28c3e1-e303-4210-b762-7cf9d20877cd,8EF760C1-AE64-4611-A5CF-A7229D12FA6A,L'Auberge Casino Resort (Contraband Bayou),Lake Charles,LA,5
4d9a07c2-5931-4fab-b3ab-24d414ebf2ba,9DB0A56E-F1CE-412D-BB4C-4DDCF14F50F3,Boothbay Harbor,Boothbay,ME,1
28fef236-34ed-4761-a140-48c155c4a05d,0C6F6B93-FF6A-4360-A3E4-614CA2EDEFEB,Cape Arundel,Kennebunkport,ME,2
5dcad198-288f-4544-aee6-fca80c3f8e35,485F7526-7924-4435-A6DE-17567EB96F74,Belgrade Lakes Golf Club,Belgrade Lakes,ME,3
643af47a-b08e-44aa-93b7-65c495b976f9,9A772AB1-4C24-4A6C-890B-65EEA36F9CB8,Kebo Valley,Bar Harbor,ME,4
5210023d-2eeb-4284-a595-17d4ea17789f,3D99DA1A-C399-4D5D-9DF7-2563D35DF0A7,Sugarloaf,Carrabassett Valley,ME,5
65a9ddee-95ec-4ea5-8e62-ea98685d2856,56E9DA56-35F1-4744-B9FC-6BAF627246B6,Musket Ridge,Myersville,MD,1
f7267e80-9a44-4447-b1c2-fabc61f3e9be,33A41374-EFF6-4E65-9415-8EAB7EBE4FC8,Bulle Rock,Havre de Grace,MD,2
e4b0d8ec-3224-43d7-be13-0513172a0edf,A6C03F90-0182-496A-A0CB-EB99A79596F6,Queenstown Harbor (River),Queenstown,MD,3
6d49f523-98fb-476c-a6d3-20529dfcba69,B5481D37-BA0B-42A8-A7DF-440508030E03,Links at Perry Cabin,St. Michaels,MD,4
27f09468-1fc1-433d-8ee5-027004cf255c,556B60D8-89F3-48D3-8708-EBDE5042208E,Whiskey Creek,Ijamsville,MD,5
1a46d570-b04a-40f9-b8e5-ce3197af1588,939A6356-913F-4956-9854-EDFCE569D81F,Worthington Manor,Urbana,MD,6
2a064f0d-1007-463e-9115-8a16cd48ae97,84A01C23-7766-479D-AEF5-A31D2819741B,P.B. Dye Golf Club,Ijamsville,MD,7
6ddd90dd-2bae-47ae-950a-eef6b74630ef,3DF52727-E452-4C62-998D-D11107D19610,Rum Pointe (Seaside Golf Links),Berlin,MD,8
90ac7da6-b98c-4e68-89c0-421354c2e617,4FA66D6B-FBE6-4AA2-BEBA-669254A5D9ED,University of Maryland GC,College Park,MD,9
60765105-1457-475d-9827-51bc4178cbf3,678E171F-7CB7-45FC-AD31-1EDE6CDF7394,Links at Lighthouse Sound,Ocean City,MD,10
f2a0b174-72cd-4696-88a5-889e9d6fcc4b,3F8132A0-B78F-4874-8F63-72CA61E96E9A,Cape Cod National,Brewster,MA,1
d4c52e3b-7939-4aa6-bad3-ba3505a9201a,E25A19A8-FD9F-41CB-9390-1E03CF931553,Miacomet,Nantucket,MA,2
e3ad757c-4198-4ec8-a1a1-483a7a20c2bd,4D596439-AC37-4AB2-ADB2-6849432A567C,Red Tail,Devens,MA,3
1b38d0ec-f361-493d-b214-38f0f21a1c35,967DE25E-9639-4DD8-81DD-868D3756DBE6,Farm Neck,Oak Bluffs,MA,4
a3e2a295-994b-453c-a542-b7c186153b52,84ACF592-CDF4-4334-94C5-D23946B24831,The Ranch,Southwick,MA,5
abac06f9-e2dc-48d6-9e4a-6a0f16188f4a,B0F03441-9D75-4FE2-A02C-E6E45FE1DA70,George Wright Municipal,Boston,MA,5
d07367ec-6ec0-43e3-b331-6c8e00debefa,9ED7FC25-50BC-456F-B0EE-4BB56C9F2A7E,William J. Devine Golf Course,Dorchester,MA,5
35ce64a4-1476-4da8-8929-0b19d5cb8deb,7E66124E-A1A9-42E9-A3FC-2C03B11C1EA5,Crumpin-Fox,Bernardston,MA,8
7495e276-2685-417c-85d9-017bd649c98d,1C903ECA-E529-4E03-8D6E-86C807AFE812,Granite Links,Quincy,MA,9
46ba850d-2538-4130-ae96-a0bd88f5ee9f,BB3B6268-4A67-451B-94DA-022022AFC1D2,Pinehills (Nicklaus),Plymouth,MA,10
5a21a972-e65d-48a3-b84b-4d48b7bc5707,CC72C4A8-2449-4184-A3AD-6F9978019616,Arcadia Bluffs (Bluffs),Arcadia,MI,1
72249cb8-fb37-4c56-917d-4f880e1f4a2f,B0183023-1A00-4094-871B-57B58F765DE7,Marquette GC (Greywalls),Marquette,MI,2
defc7d0a-4a89-4d84-bf66-bc92f7ef04e8,448B64FF-46E1-418E-9A56-523AA0198DCE,Forest Dunes (The Loop Red & Black),Roscommon,MI,3
e88cb3fa-d74b-4180-8e64-2a13d96f96dd,448B64FF-46E1-418E-9A56-523AA0198DCE,Forest Dunes (Weiskopf),Roscommon,MI,4
0838fa82-4e78-4281-b90b-6cbcc444016f,CC72C4A8-2449-4184-A3AD-6F9978019616,Arcadia Bluffs (South),Arcadia,MI,5
c22e44d9-4851-4010-9e11-0affaa76f721,0526A823-2376-4567-A291-5970ADFB5F97,Belvedere,Charlevoix,MI,6
05838db9-b142-49ed-b176-4105f8a113b7,08B83FC5-B15B-4195-AD3D-72EC73AD875E,Boyne's Bay Harbor (Links/Quarry),Bay Harbor,MI,7
1ee470ff-e9a8-4ce3-98db-2f70858b4a35,09DB0B98-C571-4FBF-A179-84F5A4EFA79E,Eagle Eye,Bath,MI,8
0038f6eb-e419-40f5-bc90-b1145a533239,6FD17BA0-EEA4-4AD1-A900-715952DDC503,Island Resort and Casino (Sweetgrass),Harris,MI,9
3d7aa8d1-291b-4a70-816a-d3ec602c7778,D5B60346-64F4-40F5-947C-306683EE863A,Gull Lake View Resort (Stoatin Brae),Augusta,MI,9
abd5db1c-eb4c-4645-a6d0-58375d48559e,8F9A4EBC-695A-4DEC-944E-006E44CEA966,American Dunes,Grand Haven,MI,11
416c5583-ba53-4bf6-a6dd-811615dbac49,2A0CE426-13B5-4F51-944B-0D628AECBC83,Pilgrim's Run,Pierson,MI,12
2a4725d4-6492-4188-af18-89a61998309c,753FF235-79B2-4C51-BFE7-5B57D0BD9C5A,Sage Run,Bark River,MI,13
07c08cb4-1ec1-4351-95da-ac0d8795617e,AB6CB57E-C831-4F01-AD1C-E95683BBE76B,University of Michigan Golf Course,Ann Arbor,MI,14
6ece7825-54d5-413f-a1b2-e9660e4ffa42,19236F8D-A7D9-4554-882F-7A2A0B88194C,Harbor Shores,Benton Harbor,MI,14
69614655-0a67-433d-8bb6-23ab9906c11c,223BF9BD-3ACE-4963-A55B-1A239EA8E818,Boyne Highlands (Arthur Hills),Harbor Springs,MI,16
288b685c-a23d-48c4-9dba-7883fe6103aa,232BF43B-CD02-4E17-99D9-45D3A5A4BD30,Treetops (Jones Masterpiece),Gaylord,MI,17
7fe846b2-09fa-4c36-93b5-32125b374088,A22262A4-2407-46CC-AC97-9CEFE94A1D30,Tullymore Golf Resort (Tullymore),Stanwood,MI,18
6950b6a6-46fd-44ce-804b-420c0806301a,3467B28F-0952-4F66-AB5D-179CA8A00688,Hidden River Golf & Casting Club,Brutus,MI,19
3b17308a-e43b-4952-b085-7a399f5a0c39,07D140AB-FD3E-4E4A-8D01-6029B22589D1,Pine Mountain Resort (Timber Stone),Iron Mountain,MI,20
a5f6f07a-128c-4196-896e-f5917f1beaad,4551B137-BD9B-4476-A260-F00EF5927B61,Giants Ridge (Quarry),Biwabik,MN,1
,,Breezy Point Resort (Deacon's Lodge),Brainerd,MN,2
bc9e1085-86eb-4fd3-a511-9c577d11b284,49DE7CC3-9345-4BB3-910B-34440283AC5A,Madden's on Gull Lake (Classic),Brainerd,MN,3
21b1c8d9-146a-4ac0-a65e-8ae8eb832c42,9F22806F-0CC4-48B9-9207-4E8290FC9A61,Wilderness at Fortune Bay,Tower,MN,4
cbe8dc10-cbb9-43f3-8b21-f94eeb4f23c1,AAD0A2FC-09E9-4D7E-BB1B-B6D3B2CE9135,Dacotah Ridge,Morton,MN,5
d7fc1915-55c9-4ad6-be67-a7ebf7cfa5b4,4551B137-BD9B-4476-A260-F00EF5927B61,Giants Ridge (Legend),Biwabik,MN,6
2c83e9a5-7c35-40f4-8e2a-244607691ab3,4F34941D-DBC3-40AE-96DB-DD0E094C44F4,Meadows at Mystic Lake,Prior Lake,MN,7
e17e9ec2-845f-4ec7-b074-62bc6dc309dd,AB0F60D9-65E5-434B-8AE1-20F5892F59F4,Chaska Town Course,Chaska,MN,8
44986108-1a39-48f2-a577-3cd557ce3a7c,6381B008-3C92-4936-AD67-BA39E9D9B724,StoneRidge,Stillwater,MN,9
20c640d4-6a9e-47bd-a61c-4a46761bd86c,34CB97F2-1B8F-4910-B92C-207E9D66432D,The Wilds,Prior Lake,MN,10
f1e33eaf-4f68-47ee-a1d5-84307df7dd74,C71D079E-B6DC-4591-AE64-7CB3ABB113AE,Fallen Oak,Saucier,MS,1
88f14ab2-dba9-414e-a8aa-1ae83b6fbf84,005D68B6-DB01-4B62-B07F-5F4EC0CF1168,Mossy Oak,West Point,MS,2
ac02900d-6599-4ab2-9cd8-76542c4da052,A8E5472C-B83E-4FA0-A18B-6358724B2E96,Old Waverly,West Point,MS,3
7458f57b-c0f5-4602-8bcd-f9a6bf7a101b,E451174E-9F00-4FE0-83C2-6631578FF4B7,The Preserve,Vancleave,MS,4
fb854a1d-cae4-4c79-9e6b-7bcf4a91f303,C99809F9-BA5D-4E25-8ADD-4D3229E6D9C0,Dancing Rabbit (Oaks),Philadelphia,MS,5
b75ba3f0-a571-4d22-b8b9-2e3c0d8d4116,C99809F9-BA5D-4E25-8ADD-4D3229E6D9C0,Dancing Rabbit (Azaleas),Philadelphia,MS,6
98e71f37-cf78-42cb-a16f-ae629acd41b3,36C010E0-2A84-4EB4-AC65-A823AE71FD44,Shell Landing,Gautier,MS,7
55315e79-cc1a-4cd5-8045-4a74ddef1f7c,39AB9741-A847-45C5-8D2F-12EAB67B6B72,Grand Bear,Saucier,MS,7
5cd15316-21f0-4413-9a24-6dce38fea853,05CBA0A5-F289-4FFD-8844-51B7F11D220C,The Oaks,Pass Christian,MS,9
3217a378-79fb-445d-8c30-ed80189a7ed6,E6CD4118-B3A0-4A9D-A043-EAF2730F24A9,Windance,Gulfport,MS,10
a55a49e6-f4f1-4adb-a862-f0bff1e45e24,9898851D-B46E-4EBF-B11A-F466360025A4,Big Cedar Lodge (Ozarks National),Hollister,MO,1
aceaa70e-8577-417d-a2ea-b62ad3ce6cec,9898851D-B46E-4EBF-B11A-F466360025A4,Big Cedar Lodge (Buffalo Ridge),Hollister,MO,2
405f942c-1e12-47de-8578-d722d32e3a8c,9898851D-B46E-4EBF-B11A-F466360025A4,Big Cedar Lodge (Payne's Valley),Hollister,MO,3
b68bb544-948b-42e7-b78d-36f751826c65,EA9721A4-AFFD-456A-84F8-CFFF646DA94C,Branson Hills,Branson,MO,4
245d13ff-fe69-4bb8-86f6-e0adf85ae860,66085B06-CAB9-4C2F-8ED1-549363448EC2,Creekmoor,Raymore,MO,5
b14507ec-dbac-499b-a42a-9f14cf51d8c2,46EC700D-DCBA-48D9-9DD3-FC6087168BF6,Old Kinderhook,Camdenton,MO,6
2a7c904b-18f4-41e7-991e-4a16d41733b3,9B16CC60-3321-453A-AE1A-734744EEB869,Swope Memorial,Kansas City,MO,7
baccb93b-66cc-4586-972d-9ee427835929,44B2AF0E-91E0-4365-AC7B-080F67C7B7F3,Ledgestone,Branson,MO,8
efa2fd33-f5aa-4db5-a776-8463093363e3,89AB50D4-F9F2-48A3-A1AD-7A8A162C7997,Stone Canyon,Blue Springs,MO,9
e85eba74-8e8d-49f7-802a-58b2bf59402f,10E3940E-A065-4280-8900-1CA2E8DCF3A2,Missouri Bluffs,St. Charles,MO,10
eee7b218-8540-4966-98a8-4e0ee54ea86a,9E74A805-C97C-4ABE-BC7E-48A4BA11C29C,Wilderness Club Montana,Eureka,MT,1
a62dad45-e91f-4727-ab75-e6a86ed6faab,25E16E35-8264-4FF8-8A13-0CD6E44DE645,Old Works GC,Anaconda,MT,2
2a38e104-babc-479c-9846-86edda6450fa,AD038DD2-5B1A-401D-8040-4C480FD50485,Canyon River,Missoula,MT,3
c367b502-90cf-4bf3-92c1-0231d9e3eba7,576866C1-F65C-44F8-A942-F5DCBF80FBC6,Whitefish Lake (South),Whitefish,MT,4
3f93a228-42a3-4864-8873-2663892ef293,576866C1-F65C-44F8-A942-F5DCBF80FBC6,Whitefish Lake (North),Whitefish,MT,5
349bb0e9-2083-4b31-a0f1-78b417d3b685,7D466C0D-7BBB-4CDF-9E14-376511B70825,Landmand,Homer,NE,1
d312703c-0201-4c87-90a7-29f39c271dad,A1F3DD42-C35E-408C-B165-B280B54BA36D,Prairie Club (Dunes),Valentine,NE,2
07f0d6d8-8232-4034-a0b2-69f5950af7e1,8E9B1C96-02A4-4D7E-AD8E-1E78F8E9B83C,Wild Horse,Gothenburg,NE,3
2f7d7546-4b1c-42ec-a711-6e5dcfad150f,A1F3DD42-C35E-408C-B165-B280B54BA36D,Prairie Club (Pines),Valentine,NE,4
205f5f8f-c61c-4591-a3ce-fb2d96112730,8C1C89AC-AB24-493A-AA09-AEB54A945930,Quarry Oaks,Ashland,NE,5
737A395B-5118-4126-B05B-76AB8A1217F1,FB94F3B5-D560-455E-99CA-4A0E200B845C,Shadow Creek,North Las Vegas,NV,1
1770f7ce-e50a-4722-ad32-36d82a85bacb,CB0DC49F-D6E3-4E1A-9A04-0FA331091096,Cascata,Boulder City,NV,2
a556599d-06b8-4a26-9203-ad25fa6ebf00,E2374F43-8785-4E44-A0D8-A455FB989264,Wolf Creek,Mesquite,NV,3
372b1c76-58f2-4fbe-ad67-e00edd1ff570,0A03BAC0-D87D-4C02-BA5F-71083DF10708,Edgewood Tahoe,Tahoe,NV,4
2fb4140a-a946-4b9b-936f-6a533f1b66a2,6D1021D9-C3F8-419F-9E3E-1146F0548EC3,Incline Village (Championship),Incline Village,NV,4
78BDF6A1-73B6-41B6-8315-9FA5C912DE0E,1B68F614-3049-4A33-805E-44D92BC28033,Wynn Golf Club,Las Vegas,NV,6
fb8bbe4f-71fe-4098-8c4c-44c3ff0484bc,561819CA-47F1-4D69-8F77-E1599357628F,Conestoga,Mesquite,NV,7
9478a325-70fb-4c19-9faf-4bc4bdb993f5,D20B06D5-1C65-4594-893A-2FC94D5A5C0C,Paiute (The Wolf),Las Vegas,NV,8
5947ac0f-a562-4ac1-91c7-a7a247a927be,AE3A9640-13A8-4A29-B190-E3145B3347E3,Coyote Springs GC,Moapa,NV,9
f89c6860-7062-4687-971c-dd7de56a3187,D20B06D5-1C65-4594-893A-2FC94D5A5C0C,Paiute (Sun Mountain),Las Vegas,NV,10
08858fc0-78b6-4457-80ef-7f385286a707,D20B06D5-1C65-4594-893A-2FC94D5A5C0C,Paiute (Snow Mountain),Las Vegas,NV,11
,,Rio Secco,Henderson,NV,12
501be419-8725-4332-a972-73c38a13f11b,76FCC120-39EA-4AF0-95FB-8435EAF4984B,TPC Las Vegas,Las Vegas,NV,13
,,Bear's Best,Las Vegas,NV,14
d07ce999-4876-4686-bd9f-866a1d6e5742,68C017D7-01D1-4344-8783-6AFD90E2D764,Reflection Bay at Lake Las Vegas Resort,Henderson,NV,15
775f7bf1-2488-4d19-83fc-cbef4adefeb6,F7E54BF3-DF91-40AA-B957-676FE945A716,Omni Mount Washington Resort (Mount Washington),Bretton Woods,NH,1
7e5f3d51-8566-4588-a3c8-f1a41af80c42,671BD4DC-EF64-45B7-9AAD-527F1C1851A8,Country Club of New Hampshire,Sutton,NH,2
24021248-7f9a-4af1-af6a-2365d633bd84,2160F046-4D5D-4A2A-BC7A-792C828E7C93,Owl's Nest,Thornton,NH,3
307d6072-0a9f-4839-8010-c928f4132148,7707B363-86D1-4298-95FC-273F4B4404EA,Breakfast Hill,Greenland,NH,4
dfe4f2d1-a1ee-4c03-931d-9c662d7c859c,CA4AC432-6C55-4DB9-8277-DE151355C0F3,The Oaks Golf Links,Somersworth,NH,5
6c86d8e1-1863-46e3-85eb-719fff1f6683,ED6783A8-944F-4DAD-821D-F0C9578BC07C,Crystal Springs Resort (Ballyowen),Hamburg,NJ,1
71060db5-3752-4211-ab1a-201be0bdd638,00983CF3-C376-493A-86E7-94D0E84321AF,Seaview (Bay),Galloway,NJ,2
136a4df8-5c0f-4f2f-9438-5226dda32788,A720A103-0834-480F-9412-14BB0009A9C3,Neshanic Valley,Neshanic Station,NJ,3
58bf028e-3565-4f3d-9a76-d17f3ec5d6ae,6B065860-FC00-4ABE-B597-EF7F3BDCAC23,Rock Spring,West Orange,NJ,4
066b4a8d-1d59-4836-b7fe-95ff9d847050,1E18AABC-C86A-41D7-AAFD-198419CEFF07,Twisted Dune,Egg Harbor Township,NJ,5
0c5358e6-31da-4744-a7b8-62e0d53693ad,00983CF3-C376-493A-86E7-94D0E84321AF,Seaview (Pines),Absecon,NJ,6
eafc09df-53cf-4851-946b-43e6667e312b,1B6017EF-E7FB-43E8-A415-55B66F205C85,Architects,Lopatcong,NJ,7
,,Knoll (West),Boonton,NJ,7
1fad990a-40d6-4147-9b0a-94ac99e65463,615A1A5F-9BED-44A0-BCFC-3BE9FAB5D47C,Crystal Springs Resort (Crystal Springs),Hamburg,NJ,9
a30959cf-2d1f-4eb5-b12f-5ed43544405f,C71ED017-DFB2-4E47-9896-85956F72AB62,Shore Gate,Ocean View,NJ,10
9b129f4f-2fc4-4087-ba5e-666ba72a01f0,EF186DE7-3156-4ED3-AFAA-06E77D5E9EDD,Scotland Run,Williamstown,NJ,10
98596c31-0afc-43ba-ab14-c6c9cfacdcc6,B99033CB-46C9-4948-90C8-0B9BE16BE983,Crystal Springs Resort (Wild Turkey),Hamburg,NJ,12
50c8eb15-d52e-47d7-b415-b18716ed8835,3B1C388E-B2F7-41A2-953D-A5A46BBCE8DF,Heron Glen,Ringoes,NJ,13
369bb2aa-2d7a-4739-bf6d-cfb1639307b7,B8863F27-FA8A-4A58-ADFD-B52AFD04D961,RiverWinds,West Deptford,NJ,14
dd88ba33-9e94-43a1-a900-3ecc8205c355,10CBDF7F-B3C1-4AFA-A92D-0CFBDAB1145E,Ballamor,Egg Harbor Township,NJ,15
b3c0ac8c-c449-40d7-80eb-6242a53a03d8,4190DB46-1880-4881-ACB4-C4AE138F45C0,PaaKo Ridge,Sandia Park,NM,1
,,University of New Mexico (Championship),Albuquerque,NM,2
c8875bbe-5880-4b9c-9979-cb878da31b42,012BBF8E-5674-47A6-A392-C5E0A26D210A,Black Mesa,Espanola,NM,3
e143fae0-9cb7-43c1-b14b-adfaf56751bd,13DDC191-046F-483E-BCB5-0294F1765C82,Red Hawk,Las Cruces,NM,4
6e0c829d-5bb8-4de8-8154-11127bf50118,2B8AED78-55FF-4ACE-BD39-CF0149479D92,Rockwind Community Links,Hobbs,NM,5
0130bad8-f620-4279-a263-1bf9572acf88,493071A3-8FF1-4964-94D3-6140EC3DFFAD,Pueblo de Cochiti,Cochiti Lake,NM,6
,,Sandia,Albuquerque,NM,7
1600ff80-d47a-4d41-a280-58e10c791695,4B785740-3D5F-4643-ACBD-5D1EC5FF2BC1,Piñon Hills,Farmington,NM,8
5edb6067-24c1-41ba-b085-f261b74d0e38,28C73C65-8F90-4C63-9891-5CCED00F647E,Taos Country Club,Taos,NM,9
b1e8ce89-47b8-40da-84ed-01078b5bf20e,666B2AA0-B1AC-4DFC-BA77-16416F0C10DB,Twin Warriors,Santa Ana Pueblo,NM,10
9c1e7afa-d143-4ac0-941d-78f9e34ac9fc,E1FEC407-B0CD-4BB1-9F1F-747C33576CAD,Bethpage State Park (Black),Farmingdale,NY,1
e12f3ca7-3824-4a2e-9ae4-3d4fb9171091,501899EB-A0DB-49B4-9F79-4B53C298E245,Leatherstocking,Cooperstown,NY,2
7a857ccf-2453-4743-b431-fb5df8198c6a,F5FD1D06-2E18-4C1B-BC0E-AFB908FC93D0,Bally's Golf Links at Ferry Point,New York,NY,3
36c32bb8-d24b-486d-a2f7-0ef06da6b1fb,4484D281-7269-4AD6-B751-66671460C046,Turning Stone Resort Casino (Atunyote),Verona,NY,4
01aa735b-103b-4f7a-b7d3-cd46d3be8cc7,84353F5A-4872-404C-885F-13389DE68F54,Sagamore,Bolton Landing,NY,5
a9f03b08-a230-431d-84e0-f97d9d761879,E1FEC407-B0CD-4BB1-9F1F-747C33576CAD,Bethpage State Park (Red),Farmingdale,NY,6
74b8748c-6cf3-4a44-b0a1-926ed1b25929,1B1FBF27-BA8A-4A95-AD3E-C2481BD22020,Montauk Downs State Park,Montauk Point,NY,6
52873e5a-83b2-42b9-b1ac-a15973a58b58,D68B5349-35C2-4CF8-9055-919D7E8E47F8,Links at Union Vale,Lagrangeville,NY,8
2057dff6-d841-4328-9999-4fef27b21f29,1AB93BDF-0164-48DE-BF47-3B270E9F2DB2,Links at Greystone,Walworth,NY,9
d21b7cc7-8199-4134-9ab5-8d42f4f2bffd,4484D281-7269-4AD6-B751-66671460C046,Turning Stone Resort Casino (Shenendoah),Verona,NY,10
d61983db-4d59-48c9-af59-bd1e9baedbcb,F09A0EA9-A89A-42C8-BE42-A1BCCE8DEC07,Pound Ridge Golf Club,Pound Ridge,NY,11
56203111-f74a-4441-bdcd-e6d789953ced,05CAE185-8014-4471-A9A9-6A4763778C41,Ravenwood,Victor,NY,12
b0ab1d71-1c27-46e7-9425-4d1d8feeb2e5,E473FEDA-14AF-4ED9-98B4-32D8F977EE72,Mansion Ridge,Monroe,NY,13
8f57ae21-bab7-433d-9740-0064e0c19f25,4C5B9CF7-0A9B-4CB5-905B-CDF7492DB2D7,Saratoga National,Saratoga Springs,NY,14
c5181d1e-d33c-408f-b193-2c96f18578b7,4484D281-7269-4AD6-B751-66671460C046,Turning Stone Resort Casino (Kaluhyat),Verona,NY,15
b7a167d0-c542-4e1e-9319-97ce4ab2cb65,93E46179-A809-4BD0-BD0A-AA24F02E6124,Pinehurst Resort (No. 2),Pinehurst,NC,1
ae55901b-1a57-40be-a336-1ad101b9be9e,93E46179-A809-4BD0-BD0A-AA24F02E6124,Pinehurst Resort (No. 10),Aberdeen,NC,2
53ea5b8c-164a-4e04-ac16-d7569bc48197,93E46179-A809-4BD0-BD0A-AA24F02E6124,Pinehurst Resort (No. 4),Pinehurst,NC,3
dd965af2-9955-40dc-aaed-128d753a02e3,CFD0A3CB-9C50-4E19-881A-BB08A7F1C965,Mid Pines,Southern Pines,NC,4
f426ca98-5eb0-49f6-a260-2141b71d9f4f,0B8BFFE0-0A65-4AEA-8F65-F4D1EB5F0D2E,Pine Needles,Southern Pines,NC,5
45ce53b1-95e4-4036-a5af-43d13a406d7d,4560E6CA-B380-49C0-B530-94FEDBE047F8,Tobacco Road,Sanford,NC,6
2b0bb7b9-351a-423d-83f6-d0d41852fb57,93E46179-A809-4BD0-BD0A-AA24F02E6124,Pinehurst Resort (No. 8),Pinehurst,NC,7
8cefa50f-5ec7-4582-90d1-99cc80d07d31,FE410936-EBEF-4FD6-AC98-71CB96D8B7C1,Southern Pines Golf Club,Southern Pines,NC,8
5fcbcb41-f743-4150-969d-791250f4787c,C76BD70A-3F7D-460F-8A96-5249EC484B46,Bald Head Island Club,Bald Head Island,NC,9
38697350-8534-4292-8a4b-493faba67ba0,5CB7B123-619E-462D-ADDD-5473662F5CC6,Woodlake,Vass,NC,10
175f53f8-8748-4b4b-884b-7559d6a95cd0,A3715346-B760-4F70-B205-40CBACDB9637,Thistle Golf Club,Sunset Beach,NC,11
,,Tot Hill Farm,Asheboro,NC,12
2c4f5ae5-8cd0-4985-8917-1d0d35c595c2,2E7BF328-26E4-49B8-AA90-AFFBA0CFABB5,Duke University Golf Course,Durham,NC,13
,,Waynesville Inn & Golf Club,Waynesville,NC,14
981ea2c5-4711-4850-89c9-0a8b873f10f8,93E46179-A809-4BD0-BD0A-AA24F02E6124,Pinehurst Resort (No. 7),Pinehurst,NC,15
5bcf5620-1b11-4b5f-a736-0196bd2a94fa,7E373D81-E361-4A5A-A169-8F402C894E96,UNC Finley Golf Course,Chapel Hill,NC,16
6d8cd483-eed2-4719-bb1f-55140cd8cc8c,E0CABC76-033A-414F-B8E8-2317D8463E6B,Talamore (Mid South),Southern Pines,NC,17
76c95a8a-1f26-4c94-a306-166ce4b9f795,93E46179-A809-4BD0-BD0A-AA24F02E6124,Pinehurst Resort (No. 9),Pinehurst,NC,18
4bd9ffd9-d854-4294-bb68-01e4a9dc23ea,F88E3479-C289-49B2-BE2B-442D81546F9B,Currituck Club,Corolla,NC,19
2c9c00f2-9b0a-4190-9ef1-afa666dc8113,BF7E92A5-DBC1-4A16-8FC9-2FA037F276BA,Rock Barn CC (Jones Jr.),Conover,NC,19
2f37609b-8e70-423a-9c3e-3b9557ebfb20,71F272F2-FEA8-4B11-BACA-4C36680A8E7D,Minot Country Club,Minot,ND,1
566a32a8-ca42-47ae-9aae-d982266c39f7,C26F1693-6E5B-4D04-AC45-78BD044EC2C6,Links of North Dakota,Ray,ND,1
0f2e49ee-292e-44f4-a5ce-5e7138fbd444,FB258CF7-4AD0-445D-B831-E1F24220FF7B,Hawktree,Bismarck,ND,3
